plylstSeq,title,tag,like,songIds
497981714,듣는 순간 기분 UP! 신나는 K-POP 댄스곡, #기분전환 #드라이브 #신나는노래 #여자아이들 #IVE #aespa #NewJeans #르세라핌 #방탄소년단 #BLACKPINK ,282,36430773 36441862 36416114 36391236 36430774 36467589 36411342 36423657 36356993 36404024 36352012 36451096 36411347 36381766 36318125 36105548 36404025 36342693 35945927 36395598 36266615 36325125 36110996 36356998 36359275 35931532 36337593 36266614 36322071 36034936 35985167 35546497 36105549 35730562 36078777 35454426 35729104 34847378 36356791 36300711 36264779 36263564 36246285 36142102 36215054 36043842 36144832 36090801 36139862 35993850
521301346,나 혼자 피지컬100 찍게 만드는 안드레날린 폭발 노래, #운동 #기분전환 #스트레스 #팝 #신나는 #기분업 #일상 #드라이브 #도입부 #외출 ,290,31413372 35663578 31864746 34184538 32005000 36078243 4087072 7870390 4245643 4836117 34801243 30227238 32103559 30393293 34752814 33481746 31015120 5629425 31864749 4026484
489310405,지치고 힘든 청춘들을 위한 응원과 위로의 노래, #청춘 #응원 #위로 #희망 #자존감 #힐링 #세븐틴 #응원가 #기분전환 #지치고힘들때 ,190,36141975 36342693 36313139 36391235 36351841 36342695 36235891 36121287 35811176 35794577 35729107 35754709 35774025 35754329 35727900 35728528 35717725 35722468 35691196 35640857 35643822 35509993 35509024 35395761 35238224 35283633 35272054 35234529 35234442 35205066 35172403 35068945 35162838 34997088 34949407 34874289 34845949 35068946 34940725 34937427 34870347 34870012 34870114 34870086 34832916 34809866 34755832 33666702 34701818 34603526
481513250,시원함이 가득한 여름 재질 국내 힙합!, #국내힙합 #여름 #힙합 #휴가 #여행 #드라이브 #기분전환 #스트레스 ,129,32698151 32734372 35735549 36417482 31935076 35412033 36400835 35727123 31967094 8240295 33745725 31856627 31941909 9604584 31247096 30526548 3843563 31294772 33637480
513132878,Chill & Groovy & Hip: 느낌있게 즐기는 팝, #chill한 #느낌있는 #그루브 #힙한 #분위기 #기분전환 #휴식 #휴일 #드라이브 #팝 ,584,33060430 34903983 35353267 32827656 35495703 35452176 35374594 34296684 34713521 31598143 34898989 35640536 3643742 35847476 35543485 34807872 32132946 30667706 33980764 35640535 36334792 35147866 34772640 35847475 35847485 4249282 35207162 35529487 8077312 35379235 35062258 35495817 35495713 33976155 32827655 32420293 31317674 35652675 34656767 36402425 33486085 31423525 32229366 35304055 35154700 34898993 33890287
508423621,"2015-2016, 돌아가고 싶은 그 시절 인기 차트로 추억 여행", #향수 #추억 #기분전환 #감성 #출퇴근 #드라이브 #명곡 #아이돌 #케이팝 #신나는 ,2352,7891119 5629148 8304594 7877917 9620469 5760116 7911687 7870705 5815785 30040810 5644620 5807274 8167307 8104431 8028701 30054344 7956304 8217164 5584641 5660040 30029173 8138940 7860122 5748499 5644636 5768980 8158031 5826447 7896508 7881505 5681153 9634954 8252573 8028724 5719286 30069773 30006953 30147445 8197297 8184472 5721440 8254545 7888412 8148487 5748406 8171202 8262125 8244030 8172437
512769653,네온 불빛이 흐르는 도시의 여름밤 드라이브, #드라이브 #여름 #밤 #기분전환 #시티팝 #일렉트로닉 #알앤비 ,69,35451598 31251881 36465336 35002824 36341516 36322833 35472038 33822672 35512582 35473540 33010348 33025169 34256197 35407686 33366275 34587505 30582167 34883807 34938806 35408271 32960215 33688631 34609705 32697746 34891109 33057071 32122539 30798552 35338543
514588614,운동할 때 들으면 스트레스 풀리고 텐션업!되는 댄스 K-POP, #운동 #케이팝 #댄스 #신나는 #스트레스 #텐션업 #기분전환 #노동요 #드라이브 #아이돌 ,679,36416114 36411342 36391236 36356993 36318125 35985167 35454426 36105548 36110996 36266615 35454425 35546497 35729104 34847378 35931532 36001290 35595136 35640077 34754292 36266614 35542908 34349913 36105549 36078777 30816860 36058064 30294022 36269721 35510146 31608765 36079879 35711701 4789747 3448185 1683050 36034936 35413033 33001672 35009233 34041584 35945927 8252573 31706346 34997078 30992157 7982920 35665282 30637982 36090801 30966419
479149664,#chill 한 느낌으로 듣는 일렉 팝 :: current mood, #Chill #일렉 #팝 #띵곡 #기분전환 #드라이브 #힐링 #느낌있는 #칠아웃 #칠_Chill ,1634,36452427 36403859 36378324 36261041 36144886 36132830 35416917 36036683 36031187 36013881 36013886 35980923 35964666 35958275 35953641 35906783 32234384 35859644 35838392 35801600 35779604 35766536 35247456 35733024 34682629 35698055 35079124 35658062 35664833 35649955 35639620 35516184 35543485 35530399 35527224 35518996 35487610 35481582 35472115 35464063 35460885 35445274 33885955 35430053 35400383 35363890 35359928 35337707 33655783 32064701
523820223,취미생활할 때 들으면 좋은 칠 아웃 인디팝, #자기개발 #기분전환 #취미 #잔잔한 #칠아웃 #인디팝 #팝 ,203,36001474 36322419 33983088 36257965 35528921 109598338 36387666 36343711 33942371 35549813 109228933 36328067 35796294 36198544 36379574 35388431 36365767 36364009 36373070 35702482 36260415 35339685 35671681 33632353 33681367 35749246
524928640,행복수치 UP 흥분되는 DANCE POP 모음, #춤 #여가수 #남가수 #Pop #싱그러운 #행복함 #기분전환 #5샴푸dj ,25,36403429 36327609 35816486 35816487 35769164 31783809 31535725 5832034 8037849 30087514 32584913 32055419 33570930 4857981 31701428 30567963 5589349 36373938 33940933 36023673 36357495 32062160 5808100 31322791 36133647 32962409 35592289 36255534 7904058 36118906
493703674,90년대생들이 MP3에 넣고 다녔던 여자 발라드, #90년대 #00년대 #싸이월드 #겨울 #MP3 #추억 #명곡 #발라드 #노래방 #기분전환 ,8933,2184575 483377 1764594 3132748 1798753 3654576 481202 2537464 3482960 104648 2335493 889549 621632 2126448 2783260 2933662 1645087 1742135 1469342 418598 1355082 519620 1213524 1927926 1145088 1373302 485458 4047160 517889 1509829 1146308 1798588 855314 430341 17282 1975152 1121123 1370967 1566728 3156359 622586 2305280 1096752 1570684 1143064 517087 3597417 518096 602443 492078
517656233,"멜랑콜리한 어느 밤, 몽상가의 티타임", #작업 #휴식 #사이키델릭 #창작 #나른한 #Chillout #드림팝 #기분전환 ,379,35451654 35298384 35203685 35443239 35330402 34804890 106008875 35536931 35680330 34601842 35730407 35810469 35260522 35203611 35252285 35482646 34737965 35313930 34928908 34597952 35020235 35254745 35451778 35494317 35359166 35313099 34950180 34253889 34014323 33556861 35443045 34389007 34879361 35379535 35680358 33578123 34064096
508637554,2023  클럽 총출동  클럽노래, #EDM #클럽 #기분전환 #신남 #드라이브 #불타는금요일 #클럽노래 #클럽음악 #강남 #바운스 ,939,36110904 33686060 34213670 35301055 36214862 36316199 34274629 34847429 35061572 36304807 36304811 36304819 36144189 36187542 36187539 35738070 36224985 35780096 31209593 35552292 35033177 33313776 35221312 35340907 35923593 34557408 35552294 35923590 33711149 35221310 35519140 35005154 34274628 34274632 35248444 35552291 35340899 33159984 34493476 35221313 35298594 107558959 34171864 33374434 32532392 35033178 35005152 35198026 33239327 31842603
419089782,드라이브하면서 듣기 좋은 신나는 팝, #기분업 #드라이브 #스트레스 #기분전환 #신나는 #조깅 #여행 #운전 #졸음방지 #아침 ,9614,34288813 33976057 33142615 32987351 32715060 32584679 32489492 32854312 32323749 32142606 31697739 31876108 32249218 33642652 31773773 31489000 31590539 32883944 31933394 31577931 31653099 30021985 32360070 31949330 35217769 35566254 31183204 33971207 33243056 33366618 31591135 32784092 34967609 31325765 33401465 31015120 8121511 35512157 31683841 32416100 31306326 32157948 5816155 34764587 32215139 32030849 32355328 5772311 31963101
507672609,"듣는 순간 명장면 자동재생, 평생 들어도 질리지않을 해외영화 OST 명곡", #해외영화 #OST #기분전환 #봄 #명곡 #도입 #힐링 #드라이브 #영화음악 #감동 ,1127,31338917 36396325 4699121 31815967 614861 2266830 5629279 35215215 35925674 32156032 30102883 330863 23708269 4374667 31987661 31093945 30817843 30887127 1575589 19857 1529454 31946049 30693235 1925017 30144618 3602098 22074779 4620916 1925007 8211078 31368743 31368733 31368751 1017139 387725 22127025 384427 386343 4095244 1475699 330855 383901 4781065 1698475 1813058 273576 34421104 34421094 4743560 4743561
523789588,산뜻하고 신나는 기분이 필요할 때 듣는 J-POP, #JPOP #기분전환 #제이팝 #산뜻 #신나는 #리듬감 #Rock #싱어송라이터 ,191,36297161 35200718 33450653 35999257 3906582 31236592 33637625 32555519 31360844 30706737 33939161 36136526 36392002 35367378 34773591 106849993 36075927 3906595 33810851 32609298 32038146 36211758 36016024 36392836 35753810 32299507 33464684 33189115 36317718 5753646 32266375 30908842 32602862 33981326 30402190 35682220 34500941 35554520 35766648 32838525 32015657 35611300 32632368 32577006 34807053 33510640 32438483 32436110 34834602 32041489
516229441,팝송 좀 듣는 친구의 Pick! 취향저격 보석 같은 숨은 명곡 (1), #보석 #취향저격 #Pop #기분전환 #드라이브 #명곡 #힐링 #산책 #숨은명곡 ,1695,32926216 32935120 31396156 32986978 32946516 31979083 33613503 31077742 33050956 32918441 32916771 33431408 34584150 33816279 31989796 33077993 32462683 32962899 33331927 33748870 33416132 32041105 32131770 33679649 32397927 33214012 33326241 33587059 31564301 31338607 33552034 31824500 33361027 32900575 32874722 32966383 33463374 33750257 32560371 32287732 31535956 32374606 33403571 33021310 33021313 34626199 32691732 32930376 33262606 34715950
508316846,내 아이돌이 부른 하이텐션 K-ROCK, #아이돌 #록 #기분전환 #하이텐션 #신나는 #스트레스 #드라이브 #기분업 #흥겨운 ,431,36430774 36015379 35019312 34874820 35493136 35621819 35690860 35484508 35577986 35374210 33048558 34758067 34843056 34978551 7877917 32781789 33375795 35219311 34632361 34544810 32578498 34701818 33748465 33810383 33349060 34739064 32924112 35640766 33527705 32445342 35644171 34942058
512447118,설레이는 하이틴 감성 플레이리스트 ep.6, #하이틴 #감성 #청춘 #연인 #로맨스 #여름 #추억 #드라이브 #기분전환 #여름밤 ,376,35777809 35880340 35425061 31465195 35283883 35411431 35250082 35446370 35460830 35306968 33241149 33375505 35340833 35277881 35018261 35482234 35460673 35254234 35388804 33575736 35446445 35173150 35232810 35446374 33856929 34855832 33294273 35490031 35049660 34839325 35365364 35492211 35673576
519085207,트롯 쾌남들! '불타는 트롯맨' 경연곡 & 디너쇼 무대곡, #트로트 #불타는트롯맨 #오디션 #트롯 #성인가요 #어제tv #기분전환 #신나는 #정겨운 #불트 ,279,36322455 36322458 36322456 36323275 36322457 36322459 36322460 36322461 36303974 36303975 36303976 36303977 36303978 36303979 36303980 36303981 36303982 36303983 36303984 36255761 36255765 36255766 36255760 36255764 36255763 36255762 36235893 36235897 36235898 36235892 36235896 36235895 36235894 36235899 36191582 36191581 36191588 36191592 36191584 36191583 36191591 36191586 36191590 36191587 36191579 36191580 36191585 36191589 36147451 36147448
490812590,피곤한 아침에 들으면 기분좋게 졸음을 깨워주는 POP (2), #아침 #외출 #출근길 #기분전환 #신나는 #화이팅 #노동요 #팝송음악 #졸릴때 #졸음방지 ,651,33500926 33518757 33500939 32519681 33438945 33464831 33436588 5823932 33398897 33394317 33404031 33409651 32648395 33361386 33322226 33335673 33319461 31050429 31367630 33070957 33347605 31460526 33316721 32155321 30923796 32345829 31788932 31318968 30844988 30642041 32648601 32102497 8148268 32981855 8173311 5654641 32647036 7970639 32611645 32606339 31107170 30924258 32253761 30548535 31104165 5696980 32287744 32323749 30379809 30858284
506876102,흥.폭.발! 내가 광고주라면 이 노래˚₊‧⁺˖✮, #광고 #쇼핑 #자신감 #도입부 #중독성 #클럽 #댄스 #런웨이 #기분전환 #신나는 ,1083,36446007 36431579 33117111 35535464 35824539 35338556 36239782 36299413 33274110 33394184 35556282 35918305 34958157 34187902 35338809 34570182 34342402 36050464 31807508 36345817 22080719 35731370 35982251 35254216 35933463 35819406 32437801 34982208 36305664 33423638 34094936 36239781 36115664 36439289 33117114 33274103 36463839 36294336 33416967 35220938 35057330 34515306 33692363 35812793 33416968 33972052 32681556 36324090 107662272
440318580,파격적인 퍼포먼스! 샘 스미스의 내한 공연 예습 리스트, #샘스미스 #내한 #명곡 #기분전환 #Pop #보컬리스트 ,475,4660792 4660794 4660796 30623493 33028108 36078239 33028096 33028107 33028106 36358182 4660799 33028104 36358198 36078238 33028111 36078243 4130906 36058266 32725232 35663578
457247709,명곡만 쏙! 아이돌 댄스, #아이돌 #댄스 #보이그룹 #걸그룹 #파워풀 #명곡 #신나는 #스트레스 #기분전환 ,4134,32872978 34847378 33487342 31131273 35454425 30341745 8252573 32112914 31606729 34754292 30287019 30512671 30006953 33838140 33780872 33749109 31608765 33397561 5791706 30286429 32559782 8158031 32393669 31417871 31532438 30816860 30568338 32381408 4764928 7870472 4193337 30587846 30937275 4562881 1724693 2012282 3468048 4840271 3763493 3488667 2741416 2100540 2212365 1992252 2135469 3440448 2320988 2229259 2593618 2238379
495098910,듣기좋은 데일리팝과 함께 °에너지 뿜뿜°, #출퇴근길 #장르불문 #해외pop #아침잠을깨워주는 #맑은하늘_공기_마시며 #산책 #기분전환 #오늘도파이팅 ,135,32134282 33431565 33394713 34883818 4153603 31912755 31457626 32847642 32473685 32555103 33448794 32157668 30844988 33529348 31852630 101676623 36349051 35079229 31733548 32268140 31760400 33358021 32519927 32598771 33477386 33405304 31627761 32043798 32104182 30608432 31778686 32066390 32956832 20402625 32088714 30664026 32163834 32362568 30983822 30651685 32828602 32537407 31965087 31763685 33375507 30693852 31771215 32057052 31661931 32004456
477875183,"따스한 봄날, 카페에서 흘러 나오는 음악들", #모닝콜 #아침 #시작 #출근길 #잔잔한 #피아노 #일상 #기분전환 #휴식 #힐링 ,1020,5689910 7850836 5659305 8077041 30581474 5542764 30188012 30286497 4495119 7902343 30219823 4320750 8174132 8070707 5763446 5736106 30511114 4746428 5553731 8161063 4433068 8160522 8068588 8099936 5718650 8054777 5761451 7966715 30228586 8030000 7849440 8108415 30176086 7877897 30193476 30328152 9611997 8030001 8255555 8258313 5807993 30047878 30314520 5761450 30387290 4829822 8155013 7858473 9623896 4320751
508655865,도입부터 너무 좋아! 호불호 안갈리는 팝송 ♪, #팝송 #Pop #도입부 #취향저격 #기분전환 #매장음악 #드라이브 #신나는 #편안한 #외출 ,5776,356530 36322781 36303840 35640751 35633790 35331586 34986990 34836243 34545693 33507852 34862291 34855217 34858926 32944191 30982787 33551281 32017117 34547550 33254997 34041466 32784734 32121010 34423790 32668777 8037849 4225822 32278947 31701575 33473051 33988876 34725419 33991272 33687330 33793361 33304590 33116208 32687924 34301580 32174069 32327690 32953199 31043625 33018509 32571650 32916771 32339419 33068097 32904006
504995932,새벽 비행기에서 듣고 싶은 몽글몽글한 감성 POP, #기분전환 #여행 #힐링 #감성 #혼자 #출퇴근 #휴식 #새벽 #드라이브 #행복 ,2212,32157948 31864766 33094321 33463309 36388579 31889990 35065496 33396734 32974285 34034649 35008993 31947808 30422151 34052305 107104589 5817113 32357931 32897015 33942276 32954746 32112045 33035659 35336132 33309798 31821190 34309183 33368177 33032279 30272722 32759458 32437118 8241416 31864767 32552306 32249218 33483505 33042593 33021310 33683773 34904284 32333481 5817105 31874350 32429204 33614062 34039481 31864769 31510948 32872859 32611928
